step,epoch,batch_idx,loss,lr,wall_time
26750,8,3019,0.040255,1.070359e-04,16463.19
26800,8,3069,0.041323,1.062874e-04,16491.68
26850,8,3119,0.040516,1.055389e-04,16520.25
26900,8,3169,0.035198,1.047904e-04,16548.61
26950,8,3219,0.049974,1.040419e-04,16577.08
27000,8,3269,0.043238,1.032934e-04,16605.43
27050,8,3319,0.037133,1.025449e-04,16634.10
27100,8,3369,0.047163,1.017964e-04,16662.58
27120,8,3389,0.048700,1.014970e-04,16673.61
27150,9,29,0.036467,1.010479e-04,16777.25
27200,9,79,0.039025,1.002994e-04,16805.54
27250,9,129,0.039803,9.955090e-05,16833.95
27300,9,179,0.040569,9.880240e-05,16862.46
27350,9,229,0.036965,9.805389e-05,16890.79
27400,9,279,0.041305,9.730539e-05,16919.33
27450,9,329,0.037442,9.655689e-05,16947.84
27500,9,379,0.037166,9.580838e-05,16976.58
27550,9,429,0.039029,9.505988e-05,17005.33
27600,9,479,0.040727,9.431138e-05,17033.91
27650,9,529,0.039063,9.356287e-05,17062.29
27700,9,579,0.036379,9.281437e-05,17090.92
27750,9,629,0.040764,9.206587e-05,17119.27
27800,9,679,0.035741,9.131737e-05,17147.87
27850,9,729,0.037906,9.056886e-05,17176.48
27900,9,779,0.039268,8.982036e-05,17204.87
27950,9,829,0.044551,8.907186e-05,17233.24
28000,9,879,0.038018,8.832335e-05,17261.47
28050,9,929,0.041420,8.757485e-05,17290.13
28100,9,979,0.039523,8.682635e-05,17318.57
28150,9,1029,0.040401,8.607784e-05,17347.17
28200,9,1079,0.044059,8.532934e-05,17375.85
28250,9,1129,0.038665,8.458084e-05,17404.26
28300,9,1179,0.033665,8.383234e-05,17432.98
28350,9,1229,0.035121,8.308383e-05,17461.63
28400,9,1279,0.035170,8.233533e-05,17490.08
28450,9,1329,0.043815,8.158683e-05,17518.48
28500,9,1379,0.039621,8.083832e-05,17547.24
28550,9,1429,0.041470,8.008982e-05,17575.65
28600,9,1479,0.039247,7.934132e-05,17604.39
28650,9,1529,0.038686,7.859281e-05,17632.72
28700,9,1579,0.034804,7.784431e-05,17661.16
28750,9,1629,0.038784,7.709581e-05,17689.71
28800,9,1679,0.039930,7.634731e-05,17718.23
28850,9,1729,0.036957,7.559880e-05,17747.06
28900,9,1779,0.040039,7.485030e-05,17775.39
28950,9,1829,0.039735,7.410180e-05,17803.84
29000,9,1879,0.040616,7.335329e-05,17832.16
29050,9,1929,0.038000,7.260479e-05,17860.27
29100,9,1979,0.037406,7.185629e-05,17888.99
29150,9,2029,0.042090,7.110778e-05,17917.38
29200,9,2079,0.042897,7.035928e-05,17945.88
29250,9,2129,0.041297,6.961078e-05,17974.23
29300,9,2179,0.041664,6.886228e-05,18002.78
29350,9,2229,0.038860,6.811377e-05,18031.27
29400,9,2279,0.037836,6.736527e-05,18059.99
29450,9,2329,0.037892,6.661677e-05,18088.45
29500,9,2379,0.034544,6.586826e-05,18117.13
29550,9,2429,0.037084,6.511976e-05,18145.74
29600,9,2479,0.035776,6.437126e-05,18174.18
29650,9,2529,0.036933,6.362275e-05,18202.56
29700,9,2579,0.041916,6.287425e-05,18231.03
29750,9,2629,0.039430,6.212575e-05,18259.69
29800,9,2679,0.039088,6.137725e-05,18288.12
29850,9,2729,0.037469,6.062874e-05,18316.67
29900,9,2779,0.037265,5.988024e-05,18345.32
29950,9,2829,0.037632,5.913174e-05,18373.36
30000,9,2879,0.039618,5.838323e-05,18401.79
30050,9,2929,0.036434,5.763473e-05,18430.47
30100,9,2979,0.040994,5.688623e-05,18459.23
30150,9,3029,0.039784,5.613772e-05,18487.82
30200,9,3079,0.040653,5.538922e-05,18516.27
30250,9,3129,0.036106,5.464072e-05,18544.60
30300,9,3179,0.029232,5.389222e-05,18573.15
30350,9,3229,0.040190,5.314371e-05,18601.82
30400,9,3279,0.036527,5.239521e-05,18630.37
30450,9,3329,0.036490,5.164671e-05,18658.77
30500,9,3379,0.038288,5.089820e-05,18687.35
30510,9,3389,0.039165,5.074850e-05,18692.52
30550,10,39,0.032133,5.014970e-05,18802.59
30600,10,89,0.033398,4.940120e-05,18830.96
30650,10,139,0.041368,4.865269e-05,18859.48
30700,10,189,0.036479,4.790419e-05,18887.87
30750,10,239,0.040586,4.715569e-05,18916.44
30800,10,289,0.034051,4.640719e-05,18944.79
30850,10,339,0.040176,4.565868e-05,18973.42
30900,10,389,0.035693,4.491018e-05,19001.96
30950,10,439,0.039115,4.416168e-05,19030.73
31000,10,489,0.038208,4.341317e-05,19059.07
31050,10,539,0.039857,4.266467e-05,19087.38
31100,10,589,0.035573,4.191617e-05,19115.65
31150,10,639,0.035763,4.116766e-05,19144.29
31200,10,689,0.037667,4.041916e-05,19172.73
31250,10,739,0.035554,3.967066e-05,19201.36
31300,10,789,0.040034,3.892216e-05,19229.96
31350,10,839,0.040565,3.817365e-05,19258.41
31400,10,889,0.037684,3.742515e-05,19287.00
31450,10,939,0.034198,3.667665e-05,19315.60
31500,10,989,0.036718,3.592814e-05,19344.13
31550,10,1039,0.031866,3.517964e-05,19372.68
31600,10,1089,0.031825,3.443114e-05,19401.30
31650,10,1139,0.036500,3.368263e-05,19429.14
31700,10,1189,0.037699,3.293413e-05,19457.61
31750,10,1239,0.031714,3.218563e-05,19486.21
31800,10,1289,0.036795,3.143713e-05,19514.79
31850,10,1339,0.034951,3.068862e-05,19543.29
31900,10,1389,0.037077,2.994012e-05,19571.78
31950,10,1439,0.036349,2.919162e-05,19600.44
32000,10,1489,0.040893,2.844311e-05,19629.20
32050,10,1539,0.036143,2.769461e-05,19657.77
32100,10,1589,0.039379,2.694611e-05,19686.03
32150,10,1639,0.038174,2.619760e-05,19714.63
32200,10,1689,0.036369,2.544910e-05,19743.28
32250,10,1739,0.036448,2.470060e-05,19771.94
32300,10,1789,0.037691,2.395210e-05,19800.30
32350,10,1839,0.041209,2.320359e-05,19828.87
32400,10,1889,0.038313,2.245509e-05,19857.56
32450,10,1939,0.040304,2.170659e-05,19886.26
32500,10,1989,0.040381,2.095808e-05,19914.78
32550,10,2039,0.038598,2.020958e-05,19943.10
32600,10,2089,0.042143,1.946108e-05,19971.72
32650,10,2139,0.033160,1.871257e-05,20000.24
32700,10,2189,0.040770,1.796407e-05,20028.75
32750,10,2239,0.037141,1.721557e-05,20057.04
32800,10,2289,0.035658,1.646707e-05,20085.73
32850,10,2339,0.034374,1.571856e-05,20114.26
32900,10,2389,0.035438,1.497006e-05,20142.85
32950,10,2439,0.029021,1.422156e-05,20171.56
33000,10,2489,0.040003,1.347305e-05,20200.00
33050,10,2539,0.042758,1.272455e-05,20228.41
33100,10,2589,0.039918,1.197605e-05,20257.04
33150,10,2639,0.035867,1.122754e-05,20285.35
33200,10,2689,0.035807,1.047904e-05,20313.90
33250,10,2739,0.034354,9.730539e-06,20342.20
33300,10,2789,0.033551,8.982036e-06,20370.80
33350,10,2839,0.035907,8.233533e-06,20399.18
33400,10,2889,0.036664,7.485030e-06,20427.89
33450,10,2939,0.036981,6.736527e-06,20456.41
33500,10,2989,0.039536,5.988024e-06,20484.80
33550,10,3039,0.037925,5.239521e-06,20513.25
33600,10,3089,0.041823,4.491018e-06,20541.59
33650,10,3139,0.033468,3.742515e-06,20570.16
33700,10,3189,0.039429,2.994012e-06,20598.68
33750,10,3239,0.032449,2.245509e-06,20627.15
33800,10,3289,0.038912,1.497006e-06,20655.81
33850,10,3339,0.036912,7.485030e-07,20684.34
33900,10,3389,0.037468,0.000000e+00,20712.18
